topic,source_type,title,url,identifier,retrieved_at_utc,acquisition_conditions,storage_path,file_size_bytes,sha256,usage_conditions,completeness,local_status
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2023&month=03&day=&view=p1,s47612:2023-03,2026-09-24T10:11:22.379505+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2023', 'month': '03', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2023_03_daily.html,37153,c7544ca6ce75a6f2b5843a86617488c436b8b243666e9e054c96306ec8f75cef,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2023&month=04&day=&view=p1,s47612:2023-04,2026-09-24T10:11:24.053234+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2023', 'month': '04', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2023_04_daily.html,36277,069d4b918cac712f40b264b18004ef1ed9b35effd620d5caf96a6b598a362217,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2023&month=11&day=&view=p1,s47612:2023-11,2026-09-24T10:11:25.723272+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2023', 'month': '11', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2023_11_daily.html,36295,204ce0a156081cf71afa20143851f12a9974d035dd6df1937708034ca250337c,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2023&month=12&day=&view=p1,s47612:2023-12,2026-09-24T10:11:27.398680+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2023', 'month': '12', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2023_12_daily.html,37137,a71c6d329eb7061354a46911288c0370e923c6588ee7a451aa2e7279560d2ed5,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2024&month=01&day=&view=p1,s47612:2024-01,2026-09-24T10:11:29.069633+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2024', 'month': '01', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2024_01_daily.html,37099,9c0489664cb446b2adf9b4fcbf46cba56026eed3b96e36c9567b9150d269de25,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2024&month=02&day=&view=p1,s47612:2024-02,2026-09-24T10:11:30.746596+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2024', 'month': '02', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2024_02_daily.html,35352,2b804d4dc61126a2e69e97a21992c1437d21c3720f8b7ab701e3c09dc3ae07ea,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2024&month=03&day=&view=p1,s47612:2024-03,2026-09-24T10:11:32.402994+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2024', 'month': '03', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2024_03_daily.html,37194,83da1a5f2b115090a4d9988a798035d8d356914466563c95a34eaa813ac89457,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
jma_daily_20260924T120000Z,JMA Historical Weather Data Search daily HTML,,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?prec_no=54&block_no=47612&year=2024&month=04&day=&view=p1,s47612:2024-04,2026-09-24T10:11:34.082945+00:00,"{'prec_no': '54', 'block_no': '47612', 'year': '2024', 'month': '04', 'day': '', 'view': 'p1'}",data/raw/jma_daily/20260924T120000Z/s47612_2024_04_daily.html,36270,2736c609ddc4fd06928c9bba9211719b3ed85c65a7d9071d887efb9e705e91d2,https://www.jma.go.jp/jma/kishou/info/coment.html,complete requested station-month daily table,verified
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2F0165-232x(86)90036-4,10.1016/0165-232x(86)90036-4,2026-09-24T06:40:05Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/1986_snowdrifting_review.json,12885,3d539688553bbb31fa3a626619cd69ae624c3e8704a030fd52b2525cb24827db,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2F0165-232x(90)90018-r,10.1016/0165-232x(90)90018-r,2026-09-24T06:37:03Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/1990_similitude.json,5446,09137a992dd45e7e9f52ac600baa875aae36dd2bc821605fc3fb94146a6ff89d,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fs0165-232x(99)00021-x,10.1016/s0165-232x(99)00021-x,2026-09-24T06:37:04Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/1999_large_scale.json,4986,36dfe7de103395dd61e5c57d5c1edc972fb5d87fc6a17af84d7b6c5e898976ba,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2016.04.006,10.1016/j.coldregions.2016.04.006,2026-09-24T06:37:04Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2016_flat_wind_tunnel.json,11405,eb8a99845062632a845dcfeafe5c13e6b5202028241a0b2394e039ddfe7d50c5,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2017.05.004,10.1016/j.coldregions.2017.05.004,2026-09-24T06:37:04Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2018_cfd_review.json,41069,2f7a9228273a3c6bed1efc35e11615ee1b42ba1c2c6277bb6a843fad8deee331,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2017.09.007,10.1016/j.coldregions.2017.09.007,2026-09-24T06:37:05Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2018_membrane.json,10531,453f874bdf6ef39ef107c9450c0a9a2ac4dcda9ada40d34c75778269f3b0b10f,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2019.03.016,10.1016/j.coldregions.2019.03.016,2026-09-24T06:37:05Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2019_flat_investigation.json,18382,bda640f7be15b1913e8bcb588e65020d99b45f89d29f52ed411f6d6d17b8a3c8,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2021.103371,10.1016/j.coldregions.2021.103371,2026-09-24T06:37:06Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2021_building_groups.json,13748,582f416279aa6ba5566a859169f4be6dbe1d3b71346bf3de7da2a844406d3c95,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2021.103356,10.1016/j.coldregions.2021.103356,2026-09-24T06:37:06Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2021_flat_snowfall.json,23202,b4eb4f055ff91c9f17ffb4e9a51affd4882c1d649ed1b6304cff32afa45e83fa,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2021.103227,10.1016/j.coldregions.2021.103227,2026-09-24T06:37:05Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2021_gable.json,26956,82280dcb16cccd489a4053905991ab63f0a086dad3c93cb678fdce94e02fc34f,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2021.103262,10.1016/j.coldregions.2021.103262,2026-09-24T06:37:06Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2021_pv_sliding.json,12524,70c00f626cbdad6b98d05a74528db4e7d86d0d40b2893665b2a0906bfd17a229,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2020.103211,10.1016/j.coldregions.2020.103211,2026-09-24T06:37:05Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2021_spherical.json,20640,d7250d522e5620fb5fb1c6bff6cd0bef4e5d57e09db2a5bcc49f890f0c9c3031,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2022.103614,10.1016/j.coldregions.2022.103614,2026-09-24T06:37:07Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2022_meteorological.json,15930,5e0488102cf707a81fcad7c5a6a670509b9963faf392f545215488815a84f78e,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2022.103731,10.1016/j.coldregions.2022.103731,2026-09-24T06:37:07Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2023_monoslope.json,25513,da050ae41c328bff197d09234979418d47d2fffa49eab1f8f559a868ce1f20bb,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2022.103754,10.1016/j.coldregions.2022.103754,2026-09-24T06:37:07Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2023_snow_melting.json,14065,643f43560e8c36d67ff667a2faf331d115d91b448f3742180c2ced098a8525af,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2025.104445,10.1016/j.coldregions.2025.104445,2026-09-24T06:37:07Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2025_measurement.json,20424,360e6a7336618f55d8d96d621dfaded36b35825c9466b5f3ae7d9ce9511c9ff8,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2026.104971,10.1016/j.coldregions.2026.104971,2026-09-24T06:37:08Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2026_adhesion.json,22298,57e913a6f302d9bc90870a86ebc9dd34f77b05e777b3bb5890130d69abea06fe,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Crossref REST API metadata,,https://api.crossref.org/works/10.1016%2Fj.coldregions.2026.104961,10.1016/j.coldregions.2026.104961,2026-09-24T06:37:08Z,HTTP GET with identifying User-Agent; one complete work record,/home/ubuntu/research/crst-literature-2026-09-24/raw/crossref/2026_morphology.json,16910,96a798b02d18064b5c86c988a4b82e85ff925bbbd089fe7b65c1ccaa742515a6,Public bibliographic metadata; https://www.crossref.org/documentation/retrieve-metadata/rest-api/rest-api-metadata-license-information/,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:0165232X86900364,10.1016/0165-232x(86)90036-4,2026-09-24T06:43:02Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/1986_snowdrifting_review.xml,1798,73cf9d08d1fe224179f3041a7f28c3d820c18ee266378295da34429036db6c2e,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:0165232X9090018R,10.1016/0165-232x(90)90018-r,2026-09-24T06:43:03Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/1990_similitude.xml,1804,44a6c1cd835338977ebc894e76fbcf00af83ba26cbf49309c7ff78ee5a49da76,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X9900021X,10.1016/s0165-232x(99)00021-x,2026-09-24T06:43:03Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/1999_large_scale.xml,1857,362ccf61ea7064279664f8356680c58d7f41d1cb52ee61bc2fccba4ad2b07d35,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X16300581,10.1016/j.coldregions.2016.04.006,2026-09-24T06:43:04Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2016_flat_wind_tunnel.xml,1823,fad51559fd3e7a6d258f95272f643429dcd1bd768ae79ca3c5f8b0b12bf9af31,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X17302343,10.1016/j.coldregions.2017.05.004,2026-09-24T06:43:04Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2018_cfd_review.xml,2002,761fd15dd9f2a4f0094efd305f2fc93abc9306422cfc4e777f0dc2d87fa2a647,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X17304329,10.1016/j.coldregions.2017.09.007,2026-09-24T06:43:05Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2018_membrane.xml,1870,9d77f7651ee75cfb53bfb18b594d644cb4836d48f65273ee9cae41f3ddb16feb,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X18305627,10.1016/j.coldregions.2019.03.016,2026-09-24T06:43:05Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2019_flat_investigation.xml,1862,8670f5f494ae66d08c0e95e4347a2f0afe0a8fe3a02cb95521b5f011e427d6f5,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X2100152X,10.1016/j.coldregions.2021.103371,2026-09-24T06:43:06Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2021_building_groups.xml,1864,6979dba19333fcf3c9bdff8b6051f1bbfc6d80ae65e7be5e9babe88ea13706dc,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X21001373,10.1016/j.coldregions.2021.103356,2026-09-24T06:43:06Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2021_flat_snowfall.xml,1890,5267fca349018706fcbdbd35d55539c79b4f3ec5dc22ff58df63cb011ceffcf8,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X21000082,10.1016/j.coldregions.2021.103227,2026-09-24T06:43:07Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2021_gable.xml,1869,3abed5e0b1b8ff32dd9af0fd6c8be74e61ff1fcd63534d3fed2a085ac1acbf88,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X21000434,10.1016/j.coldregions.2021.103262,2026-09-24T06:43:07Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2021_pv_sliding.xml,1889,a60927d010fdb926d24e78c0ad4439164603864c602d659188dc586a39890519,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X20304584,10.1016/j.coldregions.2020.103211,2026-09-24T06:43:08Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2021_spherical.xml,1853,9b0fb30209bbd2c72533a244775b43d4331eb2a900664816d95817dde06b42dd,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X22001331,10.1016/j.coldregions.2022.103614,2026-09-24T06:43:08Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2022_meteorological.xml,1893,5bc7dcc920983f7a245e63b73854a337267ed4693b23ec4a034277397eebf792,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X22002506,10.1016/j.coldregions.2022.103731,2026-09-24T06:43:09Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2023_monoslope.xml,1876,f19819b685ad779c54f0c3ec7c6111bfe40977ac27613dc7d15995e86d7e7ab8,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X22002737,10.1016/j.coldregions.2022.103754,2026-09-24T06:43:09Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2023_snow_melting.xml,1863,ba8ec55d75e1264571fb8ea92cd25c6df0e50d319656cf077ddac4b9460cf6db,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X2500028X,10.1016/j.coldregions.2025.104445,2026-09-24T06:43:10Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2025_measurement.xml,1986,3074206ea8a45a60e9fb7071666f6b3c900757f8aeb801fd1619484dfbb00788,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X26001539,10.1016/j.coldregions.2026.104971,2026-09-24T06:43:10Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2026_adhesion.xml,1956,ef9511552efd189f8e2ea2059e9bfeca16bfce5725bf81467fb0710016522a97,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,Elsevier Article Retrieval API core metadata,,https://api.elsevier.com/content/article/PII:S0165232X26001436,10.1016/j.coldregions.2026.104961,2026-09-24T06:43:10Z,"HTTP GET, Accept: text/xml; complete API response available without API key (core metadata only, not assumed to contain abstract/full text)",/home/ubuntu/research/crst-literature-2026-09-24/raw/elsevier/2026_morphology.xml,1879,c90ef3d582ba5a413ab13390981d5a3a8429c5e5e7df565547cc8971b36c6449,Elsevier metadata retained locally for scholarly verification; publisher terms apply,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/0165-232x(86)90036-4,10.1016/0165-232x(86)90036-4,2026-09-24T06:40:18Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/1986_snowdrifting_review.html,2653,8832aa1e30a5ebd45e07189abd81b99a5fb4bdf54249694673541b0e53fce9ea,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/0165-232x(90)90018-r,10.1016/0165-232x(90)90018-r,2026-09-24T06:40:18Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/1990_similitude.html,2655,589f6efcbdf2e397bac8dc28c46a13a77aad102cf36858ef71feec2397d43365,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/s0165-232x(99)00021-x,10.1016/s0165-232x(99)00021-x,2026-09-24T06:40:19Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/1999_large_scale.html,2705,2b9231f4f11a8bb6b07488896b212668c12e7c03cce6382259d5eb6b76e1dc3c,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2016.04.006,10.1016/j.coldregions.2016.04.006,2026-09-24T06:40:19Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2016_flat_wind_tunnel.html,2667,b9635c8efce84781e1c5b3703f2f3fab140778f7bbb8e6f47b5675abc3a4665e,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2017.05.004,10.1016/j.coldregions.2017.05.004,2026-09-24T06:40:19Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2018_cfd_review.html,2726,3f86572243351ce7f14a61f8910fc4555ecdcddab19aec04600272200798d683,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2017.09.007,10.1016/j.coldregions.2017.09.007,2026-09-24T06:40:20Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2018_membrane.html,2714,92c1ee22c516f9c1bdfae49a9a64f45c3522b9d0441533a80ae29c36096e43c7,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2019.03.016,10.1016/j.coldregions.2019.03.016,2026-09-24T06:40:20Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2019_flat_investigation.html,2706,f270ef016c5e1d66031b1483e830912315ad5e79727fa9f7f46aea3f295836f7,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
crst_literature_acquisition_ledger,DOI publisher landing-page snapshot,,https://doi.org/10.1016/j.coldregions.2021.103262,10.1016/j.coldregions.2021.103262,2026-09-24T06:40:21Z,HTTP GET following DOI redirects; landing page may be JavaScript/access-gate HTML,/home/ubuntu/research/crst-literature-2026-09-24/raw/publisher/2021_pv_sliding.html,2735,7f6a3f00502edd4c2d3e3e5e603af6c1e2035087d325a1421a806b361c073f78,Publisher content retained locally only for scholarly verification; copyright remains with publisher/authors,,not_recovered
